Country Name,Country Code,Series Name,Series Code,Version Name,Version Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,1989 Apr,198904,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,1990 Apr,199004,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,1990 Sep,199009,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,1991 Apr,199104,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,1991 Sep,199109,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,1992 Apr,199204,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,1992 Sep,199209,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,1993 Apr,199304,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,1994 Apr,199404,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,1994 Sep,199309,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,1994 Sep,199409,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,1995 Apr,199504,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,1995 Sep,199509,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,1997 Apr,199704,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,1998 Apr,199804,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,1999 Apr,199904,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,2000 Apr,200004,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,2001 Apr,200104,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,2002 Apr,200204,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,2003 Apr,200304,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,2004 Apr,200404,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,2005 Apr,200504,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,2005 Sep,200509,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,2006 Apr,200604,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,2006 Sep,200609,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,1989 Apr,198904,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,1990 Apr,199004,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,1990 Sep,199009,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,1991 Apr,199104,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,1991 Sep,199109,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,1992 Apr,199204,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,1992 Sep,199209,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,1993 Apr,199304,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,1994 Apr,199404,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,1994 Sep,199309,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,1994 Sep,199409,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,1995 Apr,199504,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,1995 Sep,199509,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,1997 Apr,199704,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,1998 Apr,199804,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,1999 Apr,199904,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,2000 Apr,200004,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,2001 Apr,200104,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,2002 Apr,200204,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,2003 Apr,200304,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,2004 Apr,200404,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,2005 Apr,200504,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,2005 Sep,200509,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,2006 Apr,200604,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,2006 Sep,200609,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1989 Apr,198904,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1990 Apr,199004,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1990 Sep,199009,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1991 Apr,199104,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1991 Sep,199109,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1992 Apr,199204,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1992 Sep,199209,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1993 Apr,199304,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994 Apr,199404,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994 Sep,199309,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1994 Sep,199409,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995 Apr,199504,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1995 Sep,199509,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1997 Apr,199704,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1998 Apr,199804,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1999 Apr,199904,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2000 Apr,200004,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2001 Apr,200104,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2002 Apr,200204,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2003 Apr,200304,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2004 Apr,200404,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005 Apr,200504,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2005 Sep,200509,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006 Apr,200604,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,2006 Sep,200609,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1989 Apr,198904,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1990 Apr,199004,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1990 Sep,199009,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1991 Apr,199104,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1991 Sep,199109,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1992 Apr,199204,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1992 Sep,199209,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1993 Apr,199304,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1994 Apr,199404,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1994 Sep,199309,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1994 Sep,199409,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1995 Apr,199504,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1995 Sep,199509,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1997 Apr,199704,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1998 Apr,199804,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1999 Apr,199904,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2000 Apr,200004,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2001 Apr,200104,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2002 Apr,200204,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2003 Apr,200304,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2004 Apr,200404,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2005 Apr,200504,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2005 Sep,200509,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006 Apr,200604,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2006 Sep,200609,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,1989 Apr,198904,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,1990 Apr,199004,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,1990 Sep,199009,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,1991 Apr,199104,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,1991 Sep,199109,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,1992 Apr,199204,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,1992 Sep,199209,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,1993 Apr,199304,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,1994 Apr,199404,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,1994 Sep,199309,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,1994 Sep,199409,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,1995 Apr,199504,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,1995 Sep,199509,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,1997 Apr,199704,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,1998 Apr,199804,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,1999 Apr,199904,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2000 Apr,200004,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2001 Apr,200104,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2002 Apr,200204,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2003 Apr,200304,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2004 Apr,200404,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2005 Apr,200504,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2005 Sep,200509,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2006 Apr,200604,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2006 Sep,200609,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,1989 Apr,198904,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,1990 Apr,199004,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,1990 Sep,199009,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,1991 Apr,199104,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,1991 Sep,199109,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,1992 Apr,199204,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,1992 Sep,199209,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,1993 Apr,199304,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,1994 Apr,199404,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,1994 Sep,199309,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,1994 Sep,199409,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,1995 Apr,199504,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,1995 Sep,199509,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,1997 Apr,199704,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,1998 Apr,199804,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,1999 Apr,199904,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,2000 Apr,200004,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,2001 Apr,200104,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,2002 Apr,200204,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,2003 Apr,200304,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,2004 Apr,200404,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,2005 Apr,200504,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,2005 Sep,200509,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,2006 Apr,200604,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,2006 Sep,200609,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,1989 Apr,198904,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,1990 Apr,199004,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,1990 Sep,199009,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,1991 Apr,199104,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,1991 Sep,199109,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,1992 Apr,199204,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,1992 Sep,199209,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,1993 Apr,199304,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,1994 Apr,199404,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,1994 Sep,199309,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,1994 Sep,199409,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,1995 Apr,199504,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,1995 Sep,199509,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,1997 Apr,199704,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,1998 Apr,199804,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,1999 Apr,199904,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,2000 Apr,200004,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,2001 Apr,200104,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,2002 Apr,200204,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,2003 Apr,200304,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,2004 Apr,200404,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,2005 Apr,200504,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,2005 Sep,200509,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,2006 Apr,200604,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,2006 Sep,200609,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, urban (% of urban population)",EG.NSF.ACCS.UR.ZS,1989 Apr,198904,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, urban (% of urban population)",EG.NSF.ACCS.UR.ZS,1990 Apr,199004,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, urban (% of urban population)",EG.NSF.ACCS.UR.ZS,1990 Sep,199009,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Access to non-solid fuel, urban (% of urban population)",EG.NSF.ACCS.UR.ZS,1991 Apr,199104,..,..,..,..,..,..,..,..,..,..
